1	44.09	-0.76	-22.47	17.43	3.09	16.41	-84.25	46.91	-36.34	43.26	0.00	16	9	34	1	10	20	9.79	9.20	3079.40	6.95	-3165.00	
2	20.45	-8.72	-16.41	8.05	6.23	22.60	-94.73	17.92	-51.36	24.47	-0.26	20	9	43	1	8	17	14.58	16.81	2949.90	22.17	-3167.60	
3	34.85	-9.60	-31.99	15.26	10.71	18.15	-133.42	100.11	-28.97	20.74	0.00	12	8	39	1	14	20	20.38	12.00	2954.30	4.43	-3134.60	
4	44.38	-1.11	-23.56	16.19	6.03	15.72	0.00	63.61	0.00	17.45	0.00	7	14	26	2	22	13	9.16	8.61	2364.60	-9.77	-2400.10	
5	13.81	5.79	-20.66	15.16	14.69	20.42	-224.88	102.13	-77.73	43.85	-0.31	17	9	29	0	10	19	11.50	5.24	2863.60	14.03	-2962.30	
6	20.73	36.17	-22.09	14.83	5.60	22.06	-47.47	153.98	-20.25	32.10	0.00	17	12	42	2	15	22	28.38	24.23	3259.90	14.64	-3607.40	
7	38.04	8.04	-28.26	9.17	10.23	30.61	-61.57	85.27	-33.80	20.48	-0.68	18	9	43	2	20	21	20.22	23.06	3366.50	5.54	-3581.40	
8	15.51	-6.06	-19.89	18.38	5.22	17.67	-161.78	89.26	-65.22	37.42	0.00	18	9	25	0	13	10	10.73	8.94	2501.90	22.53	-2600.10	
9	52.60	-34.43	-18.53	7.12	-5.73	18.73	0.00	39.87	-7.50	0.00	0.00	8	9	30	3	5	23	3.99	-0.34	2457.30	-25.62	-2487.60	
10	44.53	-44.79	-31.80	17.26	6.03	15.80	-44.22	0.00	-22.69	0.00	-1.18	9	10	40	1	19	12	14.76	11.30	3336.60	-19.83	-3504.10	
11	40.90	26.52	-17.47	15.36	4.11	15.64	-9.42	107.38	-28.34	24.03	0.00	17	17	36	2	12	15	13.65	18.16	3026.20	-7.71	-3227.00	
12	38.31	-31.30	-23.61	14.32	-3.60	19.10	-18.80	0.00	-15.27	0.00	0.00	8	15	31	3	24	22	5.52	19.30	3337.60	-36.32	-3718.90	
13	41.77	-0.85	-25.47	14.26	5.40	11.71	-21.95	76.68	-25.30	27.01	0.00	14	12	32	1	14	12	4.91	10.13	2495.20	-9.94	-2668.20	
14	18.86	43.77	-21.13	9.84	0.86	17.33	-55.73	131.84	-24.44	79.12	0.00	18	12	21	0	22	14	9.06	2.88	2435.80	-0.57	-2552.70	
15	40.60	26.11	-14.84	3.31	8.71	18.99	-116.71	149.88	-40.31	40.31	-1.30	10	7	31	1	17	18	14.67	17.99	3099.00	-6.14	-3326.90	
16	39.33	6.36	-7.77	3.54	-3.63	23.13	0.00	44.95	-5.02	5.09	0.00	10	10	38	3	17	20	7.39	11.19	3068.50	-9.85	-3361.80	
17	42.36	-12.42	-22.17	16.31	5.69	13.18	-80.53	5.98	-24.97	21.65	-0.27	11	8	40	1	16	26	8.12	12.74	3116.20	-0.95	-3406.80	
18	37.57	1.53	-18.40	3.74	5.95	20.25	-43.22	43.66	-23.46	8.00	-0.35	14	10	28	2	10	19	18.61	25.49	2631.70	2.94	-2902.30	
19	38.83	-31.41	-20.43	4.94	7.89	13.16	-167.64	25.81	-48.19	19.61	-1.91	13	10	17	3	9	9	4.61	5.89	1974.70	-14.63	-1907.40	
20	18.64	-35.95	-20.11	6.13	0.16	13.88	-108.90	11.00	-37.96	10.60	0.00	18	8	22	1	15	14	14.12	6.28	2385.70	-2.00	-2491.60	
21	46.77	-7.66	-15.45	13.76	-5.15	19.72	-18.47	13.66	-18.71	21.38	-0.27	10	11	30	0	23	27	11.75	12.57	3486.60	-30.49	-3706.10	
22	37.75	-2.40	-24.82	18.14	2.15	22.02	-74.09	72.24	-9.92	27.81	0.00	19	17	36	3	23	28	20.07	31.44	3418.20	-17.82	-3731.60	
23	42.30	20.21	-26.02	15.13	10.97	14.79	-65.69	133.15	-7.30	37.07	0.00	14	7	36	1	11	13	9.21	7.82	2957.00	-6.74	-3027.80	
24	17.16	-28.88	-20.02	13.52	0.36	19.57	-218.53	32.78	-57.17	39.79	-1.57	10	12	22	3	11	19	6.61	8.16	2779.10	4.11	-2968.30	
25	36.55	5.10	-22.18	14.95	8.89	18.65	0.00	0.00	-3.27	16.72	-0.60	15	11	26	3	13	18	11.68	18.09	2614.60	-11.57	-2876.20	
26	40.39	-5.54	-21.44	16.24	4.77	17.83	-69.85	14.83	-9.16	17.19	0.00	16	8	31	3	13	8	17.20	19.27	2344.80	-7.49	-2416.40	
27	47.53	-9.90	-14.54	0.96	3.95	20.19	-71.17	19.82	-7.90	20.85	-0.88	12	11	23	1	9	14	4.70	7.23	2434.20	-20.27	-2456.40	
28	41.17	4.44	-13.70	8.31	-0.07	11.83	-4.81	44.69	-16.48	11.52	0.00	12	17	30	1	8	19	14.23	16.98	2364.70	-17.80	-2665.30	
29	39.18	-51.55	-27.72	41.27	-4.20	18.49	-193.08	8.55	-49.48	9.31	-0.95	17	19	27	2	19	19	2.06	12.01	3047.50	-31.00	-3432.80	
30	49.20	-35.54	-16.14	3.65	-4.43	16.35	0.00	0.00	-2.48	0.00	-0.51	3	7	17	1	24	19	-7.71	0.43	2496.60	-36.39	-2530.80	
31	38.01	-2.92	-20.74	16.11	0.60	15.45	-13.86	23.54	-16.82	15.34	-1.74	13	8	15	3	25	7	6.27	7.82	2190.90	-2.77	-2218.50	
32	19.21	22.51	-13.09	7.54	9.10	31.51	-5.45	0.00	-19.54	4.60	-0.58	9	16	31	1	18	16	10.33	9.88	2964.40	-17.73	-3215.50	
33	42.08	19.24	-19.07	14.38	5.49	19.58	-43.98	91.42	-41.40	17.96	0.00	10	8	34	4	25	18	2.10	-0.81	3437.30	-20.02	-3706.40	
34	45.31	3.45	-19.33	11.66	3.07	17.95	-126.57	70.87	-26.09	44.75	-1.28	12	7	23	0	11	14	9.18	14.24	2229.40	5.83	-2330.00	
35	47.14	13.90	-13.24	5.14	-2.71	16.24	0.00	56.06	-8.10	37.67	0.00	11	8	32	2	10	15	2.76	1.32	2597.80	-11.91	-2604.80	
36	22.33	20.60	-17.14	14.14	0.40	22.34	-108.50	63.33	-42.39	66.96	0.00	13	9	29	1	9	18	18.33	14.97	2662.10	0.78	-2828.10	
37	53.36	-15.82	-15.28	13.41	4.50	14.48	-108.90	16.26	-9.05	14.12	-0.27	11	15	25	1	6	18	0.06	-3.32	2383.30	-34.91	-2435.10	
38	49.54	-28.98	-19.28	12.69	-2.82	19.15	-4.40	1.50	-6.49	2.40	-0.54	5	3	27	6	19	17	-6.25	-6.50	2998.90	-22.99	-3201.60	
39	41.71	-7.70	-18.55	19.02	-3.28	8.30	-26.77	83.28	-13.96	6.50	0.00	14	10	26	1	13	12	11.03	14.10	2266.20	-13.40	-2293.10	
40	23.71	-31.96	-24.18	15.08	-1.20	16.17	-112.43	25.67	-43.34	18.80	-0.24	15	7	33	2	13	11	13.56	15.95	2305.10	7.55	-2439.60	
41	22.22	-2.73	-20.09	8.26	0.52	17.03	-52.32	62.00	-46.58	30.09	0.00	16	9	25	3	14	19	6.12	6.16	2759.20	10.31	-2821.80	
42	26.10	15.05	-15.49	8.35	8.38	19.13	-53.06	91.29	-15.98	17.81	0.00	12	9	31	0	2	6	9.60	9.18	1819.60	8.88	-1815.90	
43	30.25	15.27	-12.41	5.38	7.07	22.85	-41.19	27.45	-39.08	13.96	0.00	15	12	34	2	9	9	10.84	9.84	2118.60	-1.89	-2247.50	
44	11.22	-17.29	-13.90	7.31	5.43	21.09	-183.44	44.43	-36.70	18.03	0.00	16	10	26	1	9	16	5.49	0.86	2467.70	19.54	-2562.30	
45	43.92	17.78	-8.55	6.16	10.31	10.44	0.00	5.29	-5.09	8.05	-0.27	15	16	27	4	20	10	4.84	10.38	2476.10	-12.33	-2618.20	
46	31.18	24.44	-14.57	1.01	9.94	19.93	-51.54	38.47	-14.07	49.63	-0.30	12	9	26	2	2	12	5.24	6.46	2080.50	-11.88	-2163.30	
47	44.23	16.28	-15.48	15.75	6.90	18.46	0.00	50.68	-5.21	1.83	-0.79	6	15	30	1	22	21	6.79	9.87	3426.10	-26.12	-3635.00	
48	47.65	-35.24	-25.34	11.76	-2.53	20.15	-33.51	0.00	-18.81	1.12	-0.41	11	10	25	7	34	16	-3.41	-0.78	3344.90	-19.39	-3632.70	
49	43.75	-3.08	-19.80	7.35	5.45	12.87	-57.05	66.86	-26.92	33.54	-1.00	15	15	29	1	9	11	7.42	15.54	2372.40	-2.28	-2545.00	
50	51.60	-0.36	-9.55	3.95	0.82	21.43	0.00	0.00	0.00	0.00	0.00	6	10	22	4	25	28	-11.72	-1.10	3070.90	-45.80	-3315.60	
51	33.57	-9.85	-17.54	7.86	3.08	19.81	0.00	0.00	0.00	3.63	-1.05	10	21	29	4	12	13	4.37	13.38	3199.60	-16.99	-3443.90	
52	52.71	-45.23	-17.84	11.77	-9.68	12.19	-9.20	0.00	-16.74	0.00	0.00	3	6	14	5	16	22	-9.42	-2.01	2458.10	-39.93	-2487.10	
53	36.20	-11.35	-18.44	4.31	8.32	20.58	-126.85	65.05	-15.92	14.06	-0.90	10	13	27	4	6	7	11.13	14.82	2155.90	-5.16	-2249.70	
54	52.15	-17.06	-19.41	8.84	-1.66	14.98	-4.72	63.28	-6.97	13.47	-1.20	6	8	39	5	12	17	4.04	2.65	2856.50	-25.03	-2941.60	
55	22.74	-3.88	-17.40	14.27	0.70	24.59	-106.52	29.51	-14.26	33.94	-0.45	13	8	25	0	11	14	15.74	11.21	2425.30	16.71	-2684.60	
56	43.71	4.77	-21.64	11.50	13.58	17.86	-90.80	51.45	-34.20	18.42	-1.80	11	15	23	2	16	12	-6.67	4.48	3021.40	8.72	-3257.10	
57	35.97	4.93	-38.63	18.20	12.79	18.13	-200.91	204.98	-70.93	48.72	-1.30	14	16	41	5	18	14	8.43	7.04	3147.50	6.54	-3329.30	
58	31.84	12.85	-17.67	8.48	4.24	14.51	-34.36	74.95	-36.15	30.91	-1.50	13	10	28	1	8	9	11.30	11.76	1789.80	-12.81	-1928.00	
59	29.71	33.80	-17.64	5.10	7.85	28.88	-107.81	108.83	-47.19	51.38	0.00	13	9	31	1	9	13	14.07	13.13	2135.60	2.36	-2290.40	
60	29.39	23.10	-20.47	6.29	8.64	15.78	-117.85	119.47	-35.68	57.36	0.00	19	8	29	0	11	7	7.10	1.33	1978.20	-7.07	-1947.20	
61	34.74	-24.40	-21.54	12.26	2.99	23.44	-138.14	29.45	-42.66	23.60	-0.66	15	12	30	2	16	12	7.15	14.54	2756.90	-11.63	-2911.50	
