1	37.12	-50.17	-30.89	25.18	-3.23	7.32	-167.45	47.50	-6.46	14.05	-0.29	7	17	29	13	55	38	-0.79	1.30	2551.80	33.16	-2903.80	
2	43.59	10.06	-24.46	16.65	1.07	12.94	-58.59	80.59	-5.94	41.14	0.00	12	19	32	11	40	23	-14.55	-3.57	2210.20	9.12	-2329.30	
3	42.48	-14.01	-19.12	8.98	-2.15	14.05	0.00	0.00	0.00	3.96	-1.75	6	21	15	15	47	30	-10.97	-6.15	3283.60	47.10	-3461.90	
4	38.21	-15.49	-29.34	14.30	-1.31	10.01	0.00	31.16	0.00	17.83	-1.83	7	16	29	19	58	34	-10.84	-3.98	3025.60	-28.77	-3444.90	
5	39.62	31.51	-6.15	6.53	3.52	47.75	-46.07	0.00	0.00	0.00	0.00	4	14	19	15	44	21	-5.66	-13.39	2349.10	-2.36	-2633.60	
6	38.29	-29.56	-29.18	20.13	-1.29	14.08	-37.51	0.00	-15.32	5.05	0.00	5	22	31	17	38	30	-10.45	-7.73	3116.70	13.71	-3542.70	
7	42.20	-10.06	-31.61	19.40	0.25	5.77	-42.61	76.79	-19.22	20.25	-1.60	9	28	38	17	54	49	-4.47	7.28	3019.40	5.51	-3291.30	
8	42.67	-24.13	-23.00	10.98	-5.96	12.96	-98.38	63.59	-31.97	26.21	-1.66	7	16	15	15	42	32	-9.65	-8.11	2568.80	-35.44	-2793.40	
9	42.01	-25.33	-27.80	20.81	-2.41	14.60	-4.28	0.00	-18.48	0.00	-0.85	4	23	32	17	44	36	-10.58	-0.18	2948.80	19.80	-2981.50	
10	27.33	-22.07	-28.39	35.20	-6.42	14.16	-78.41	18.23	-14.44	9.82	-0.69	7	22	18	14	55	26	-18.56	-6.99	3049.00	18.18	-2969.40	
11	39.95	-5.72	-37.58	13.12	6.34	3.47	-66.56	127.42	-25.43	50.20	-1.35	7	20	24	12	44	27	-11.45	-5.60	3172.70	47.94	-3195.20	
12	37.71	6.36	-23.81	32.71	2.23	11.34	-26.47	28.02	-21.54	23.56	-0.45	11	17	28	9	46	25	-4.02	-4.23	2993.20	-4.20	-3343.60	
13	41.47	21.21	-19.02	12.94	2.47	9.46	0.00	91.08	-5.55	18.22	-0.30	11	21	43	22	55	36	-17.18	-15.41	3306.40	10.42	-3658.40	
14	38.35	42.61	-41.36	132.24	-3.93	7.37	-3.63	13.86	-13.02	14.44	-2.19	5	25	35	17	60	37	-1.79	3.64	3467.70	5.59	-3855.50	
15	40.82	-45.11	-26.21	16.30	-13.21	6.95	-93.83	68.83	-13.15	5.93	0.00	8	25	33	17	57	45	-15.33	-0.81	2763.50	-20.78	-3077.80	
16	35.78	-21.53	-22.26	9.86	1.42	11.39	0.00	0.00	-3.61	0.00	-0.76	2	27	33	15	46	25	-2.86	4.21	2679.10	27.12	-2665.00	
17	34.46	-19.57	-26.67	18.12	6.91	8.03	-29.72	0.00	-3.49	0.00	-1.75	7	28	40	15	42	22	-15.01	-5.48	2775.60	12.73	-3175.90	
18	43.38	-18.74	-32.12	20.43	-2.50	8.87	0.00	30.14	-10.36	16.62	-0.43	5	28	32	15	50	34	-18.32	-17.31	3394.90	7.69	-3482.20	
19	43.86	-30.37	-26.99	13.20	-3.59	9.84	0.00	17.91	0.00	2.98	-0.26	6	13	29	11	46	25	-6.81	-0.98	2069.40	13.35	-2050.30	
20	42.47	-36.19	-27.42	16.14	3.93	8.13	-143.42	9.18	-41.92	12.89	-1.76	13	22	37	8	39	24	1.36	7.51	2092.50	15.64	-2288.10	
21	45.65	-1.79	-24.66	11.12	-2.14	10.76	-50.08	74.42	-42.10	31.02	0.00	5	12	18	12	34	26	-5.64	2.03	1365.80	-4.66	-1347.40	
22	26.31	6.93	-23.34	39.71	0.17	16.42	-52.16	36.64	-3.61	6.81	0.00	4	24	24	15	44	26	-11.76	-10.60	2559.90	12.97	-2899.70	
23	44.36	3.09	-28.23	18.78	4.91	9.76	-28.20	10.86	-23.26	25.02	0.00	14	26	38	6	34	26	-2.03	5.25	2282.80	15.21	-2478.00	
24	44.34	-2.52	-29.74	27.76	1.10	13.63	0.00	11.79	0.00	17.55	0.00	5	20	29	16	37	20	-6.78	3.81	2611.00	32.71	-2734.70	
25	40.71	6.95	-17.05	7.09	2.16	11.68	-64.15	70.96	-14.01	24.63	-1.51	9	22	37	7	35	33	-2.39	2.90	2427.40	12.57	-2815.30	
26	19.26	-13.84	-20.68	8.77	1.85	21.34	-24.75	0.00	-18.94	0.00	-0.86	4	24	19	19	47	25	-9.95	-10.14	1315.90	-2.36	-1234.70	
27	20.33	-11.27	-28.86	28.84	-6.96	12.35	-5.84	19.19	-17.30	14.86	-1.82	4	27	19	14	54	25	2.97	-1.16	2485.50	5.45	-2526.80	
28	41.17	-34.04	-31.05	10.41	5.96	9.76	-41.33	0.00	-15.85	0.00	-0.82	6	31	30	16	38	17	-2.74	11.24	3041.10	45.23	-3116.20	
29	18.82	-9.04	-21.10	6.30	3.04	18.14	0.00	0.00	-2.35	0.00	-0.22	4	16	24	7	31	20	-3.46	-7.25	1096.00	-9.29	-945.10	
30	19.64	-13.65	-22.75	8.30	-1.51	20.34	-24.29	42.42	-2.73	11.97	-0.88	9	17	29	8	29	37	-5.75	3.72	4507.70	5.67	-4687.10	
31	33.36	-28.10	-32.17	19.41	-6.46	20.59	-21.17	19.93	-26.35	4.85	-0.54	3	21	21	14	46	29	-6.76	0.74	1783.60	-3.29	-1733.40	
32	23.18	-52.34	-24.84	18.98	7.29	12.83	-202.67	0.00	-22.42	2.32	-2.04	1	23	25	6	22	29	-3.90	-5.25	912.10	3.23	-853.60	
33	31.52	-7.17	-23.47	14.90	-0.77	20.84	0.00	0.00	0.00	7.72	-0.81	5	15	19	22	38	20	-15.62	-4.77	3668.40	56.87	-3625.20	
34	44.96	-22.86	-21.99	17.04	5.19	11.20	-143.57	57.47	-70.43	5.67	-0.82	10	23	31	5	31	21	-3.28	1.58	2604.10	-9.66	-2881.30	
35	38.72	11.75	-14.05	6.57	2.22	10.41	0.00	38.43	0.00	4.91	0.00	8	23	28	25	64	35	-10.37	3.54	3365.10	5.65	-3905.30	
36	11.50	-12.33	-21.05	19.69	-4.18	15.41	0.00	0.00	-2.48	0.00	-0.37	3	16	23	15	44	37	-22.46	-2.56	4017.00	-11.71	-4111.80	
37	16.41	-4.47	-29.57	18.23	-2.49	12.65	-73.24	101.57	-9.58	42.97	-0.99	6	23	21	7	25	21	-9.26	0.82	3576.00	15.35	-3568.30	
38	17.00	-20.36	-36.69	35.37	6.63	13.72	-175.64	50.74	-16.83	29.18	-1.78	8	21	38	9	38	26	-1.04	3.94	1934.60	13.10	-1852.60	
39	22.25	-24.69	-22.99	11.46	-11.54	13.61	-4.85	20.00	-12.12	13.67	-1.74	2	15	15	21	53	25	-10.77	-14.72	2247.60	3.50	-2395.60	
40	18.43	-9.20	-23.64	16.88	-1.57	21.29	-4.82	0.00	-7.96	0.00	0.00	2	20	21	15	44	19	-11.80	-3.98	3739.60	4.63	-3825.10	
41	30.40	-17.77	-25.46	24.04	-2.85	11.83	0.00	0.00	0.00	1.41	0.00	2	18	27	8	31	17	-7.81	-4.37	1701.30	17.45	-1923.50	
42	22.72	-37.73	-28.24	14.00	-8.83	14.52	-38.80	36.69	0.00	6.96	-0.47	6	9	21	14	48	32	-3.69	-3.07	618.00	-2.97	-568.70	
43	42.77	22.22	-37.95	45.79	7.65	7.00	-50.74	54.24	-9.06	27.77	-1.49	12	32	40	6	29	28	-7.82	5.46	3065.80	13.45	-3393.20	
44	19.75	2.70	-18.15	8.63	-0.87	8.99	0.00	21.05	0.00	24.92	0.00	7	18	24	15	38	22	-12.30	-17.33	1990.90	11.15	-1825.50	
45	45.86	19.52	-20.25	18.40	-0.58	15.62	0.00	59.55	0.00	20.09	0.00	9	19	24	10	29	18	-9.84	-5.05	1258.80	-0.97	-1380.20	
46	28.02	-12.98	-15.16	7.89	3.66	14.56	-36.98	0.00	-10.76	0.00	-0.27	5	24	31	13	43	23	-12.46	-11.82	2082.10	-6.60	-2332.10	
47	17.07	-2.54	-23.25	14.78	-1.77	9.19	-14.98	55.15	-11.99	15.73	0.00	5	19	23	14	34	22	-13.10	-0.74	3519.90	29.39	-3703.30	
48	28.29	-21.02	-24.65	15.07	-2.88	16.96	0.00	0.00	0.00	0.00	-1.54	4	17	19	22	41	22	-9.66	-8.03	1208.70	-0.16	-1362.10	
49	34.31	-13.69	-22.44	10.98	-1.32	10.84	0.00	0.00	0.00	6.15	0.00	2	19	27	10	37	22	-5.40	4.41	2350.80	28.22	-2518.60	
50	33.84	-7.71	-10.67	6.27	-2.37	12.06	-6.51	0.00	-16.71	0.00	0.00	4	10	24	13	30	27	-1.53	-0.42	168.30	-1.83	-154.30	
51	28.97	-12.16	-27.89	30.79	-1.90	8.90	0.00	4.71	-6.85	4.67	-1.56	4	24	34	27	81	40	-8.37	-10.90	2645.80	12.35	-3031.90	
52	20.55	-5.64	-26.35	16.46	1.63	17.38	0.00	9.87	-5.51	5.88	-0.44	5	20	22	8	25	16	-9.23	-7.01	3659.80	-8.14	-3934.80	
53	29.13	-11.59	-14.82	9.20	-2.93	15.91	-4.53	0.00	-10.53	0.00	-1.42	3	11	18	21	50	23	-9.90	-13.64	2050.40	-5.90	-2226.80	
54	26.54	-14.90	-22.51	12.25	-7.37	19.58	0.00	25.68	-11.07	12.78	0.00	6	14	19	5	29	23	-6.35	-5.71	742.70	-5.46	-670.40	
55	25.20	-6.90	-28.56	18.29	-1.73	20.55	0.00	9.57	-4.89	11.70	-0.28	5	13	14	19	33	18	-8.16	-13.21	913.40	-8.19	-837.90	
56	26.96	-16.58	-19.18	7.92	-9.76	13.94	-4.80	29.37	-3.44	9.75	-0.72	1	14	14	21	58	30	-10.17	-17.19	2940.50	1.34	-2839.40	
57	13.97	-19.51	-20.20	25.97	-8.66	16.47	0.00	0.00	0.00	0.00	-0.42	7	21	27	9	31	22	-12.74	-0.15	3144.60	-36.02	-3340.30	
58	24.11	0.67	-18.92	11.20	5.07	11.38	-108.86	96.71	-10.57	12.71	-0.97	6	18	25	14	38	20	-2.90	2.62	1329.80	-4.13	-1448.40	
59	17.56	5.04	-16.88	4.31	3.32	15.57	0.00	16.51	0.00	14.07	-0.39	3	17	19	3	20	15	-2.89	1.69	3093.10	-19.91	-3188.80	
60	31.19	0.36	-16.68	17.09	-3.25	11.81	-12.29	3.49	-8.01	14.06	0.00	6	24	19	11	48	17	-12.35	-12.56	3018.40	25.09	-2957.20	
61	17.12	-8.24	-12.86	2.85	-0.16	15.76	0.00	0.00	0.00	0.00	0.00	6	15	27	9	20	17	-15.05	3.78	4080.40	33.69	-4221.70	
62	22.24	-20.42	-17.16	9.85	-6.44	12.86	0.00	0.00	0.00	0.00	-0.28	6	9	14	9	33	13	-7.19	-16.93	1995.30	-15.70	-1734.40	
63	40.66	-11.98	-12.74	0.53	-2.59	11.41	-22.40	8.46	-16.47	5.16	0.00	11	23	30	7	40	31	-2.79	5.30	2878.80	27.57	-2975.40	
64	31.62	-17.79	-18.67	11.56	-10.19	9.28	0.00	8.33	0.00	15.12	-0.37	3	20	19	29	52	18	-22.08	-18.60	3087.90	41.29	-3093.40	
65	44.18	2.72	-30.50	19.24	2.77	11.43	-105.12	83.38	-34.62	52.99	0.00	12	19	38	14	27	31	-8.07	1.99	2507.50	0.97	-2705.70	
66	28.94	-11.06	-27.07	44.13	-7.69	13.76	-47.92	10.84	-15.22	9.35	-0.66	6	11	8	15	48	28	-6.79	-6.10	1105.70	6.87	-1184.60	
67	14.76	-47.16	-27.85	24.67	-2.25	13.12	-90.85	0.00	-47.55	0.00	-3.32	1	20	25	4	26	28	-7.76	-1.13	3920.30	-5.50	-3865.00	
68	25.37	10.63	-22.65	20.24	11.36	11.13	-94.82	17.24	-3.77	29.19	-0.49	4	21	25	5	23	11	-4.29	-0.85	871.40	2.53	-1008.10	
69	35.37	2.01	-18.65	6.25	4.16	24.00	0.00	0.00	-2.57	0.00	0.00	2	5	12	8	24	20	-8.24	-2.99	3090.70	28.58	-3005.30	
70	20.91	39.59	-4.97	15.24	0.01	13.73	0.00	50.25	0.00	6.63	0.00	7	18	26	6	24	16	-6.90	2.79	3314.60	22.23	-3631.00	
71	40.53	-12.18	-19.23	5.69	-1.04	20.91	0.00	0.00	0.00	0.00	-0.68	1	22	17	21	53	28	-18.20	-7.81	3351.70	54.02	-3570.70	
72	27.47	-11.09	-16.36	7.50	-2.68	13.35	0.00	0.00	0.00	4.96	0.00	7	15	22	13	30	26	-1.84	-0.51	429.60	-0.47	-381.10	
73	43.93	-1.57	-18.98	7.36	-6.94	14.22	0.00	30.55	0.00	26.07	0.00	4	11	19	16	44	32	-6.30	1.74	2715.50	2.54	-2847.50	
74	17.06	12.89	-13.33	11.93	-0.98	16.65	0.00	22.04	0.00	9.93	-0.45	4	15	20	4	38	27	-13.84	-6.20	3917.30	14.27	-3847.50	
