1	41.88	17.76	-25.30	14.84	10.29	21.12	-17.29	37.07	-11.22	23.66	-1.53	30	44	49	16	26	12	1.32	13.82	6515.60	37.63	-6970.00	
2	45.12	36.87	-27.78	15.42	9.83	21.11	-22.80	131.30	-39.14	42.89	-0.98	37	30	54	11	38	10	3.53	14.66	6107.50	6.58	-6831.80	
3	46.90	3.21	-37.63	33.23	16.16	21.18	-159.71	66.03	-45.97	33.66	-1.31	22	28	52	10	35	32	6.79	22.68	5739.80	36.75	-6188.10	
4	68.11	22.16	-34.16	18.65	14.67	11.04	-16.54	134.52	-20.05	31.09	-1.00	15	19	55	8	30	31	3.68	27.26	5962.30	42.83	-6472.80	
5	51.97	11.03	-21.41	6.92	7.82	26.98	-35.74	14.49	-15.12	24.73	-0.33	22	36	38	5	34	9	16.96	30.69	5410.80	60.34	-5736.00	
6	46.26	7.54	-10.69	5.38	4.62	23.75	-54.36	20.95	-20.16	9.82	0.00	34	39	63	9	15	28	15.20	32.78	6800.20	17.04	-7530.10	
7	67.72	36.73	-26.40	22.77	9.68	17.15	-55.90	101.59	-25.57	37.37	0.00	20	27	57	5	36	12	9.90	14.87	5855.80	39.52	-6163.10	
8	63.83	-6.67	-37.47	13.35	16.17	17.18	-207.58	148.38	-37.52	37.02	-0.40	18	17	50	5	21	32	-6.89	11.54	5836.50	3.12	-6099.50	
9	67.04	54.19	-21.50	28.40	12.34	22.85	-48.71	53.41	-41.60	39.81	0.00	26	33	48	15	40	15	7.93	17.93	6266.60	63.50	-6509.90	
10	55.44	-16.12	-28.88	19.21	16.53	22.37	-166.72	13.09	-77.48	9.05	0.00	12	29	30	10	37	15	3.16	7.84	5146.00	7.13	-5266.70	
11	44.81	23.27	-23.39	6.94	15.84	22.22	0.00	9.82	-6.12	24.42	0.00	30	35	67	4	22	17	4.81	22.98	6470.20	9.45	-7049.20	
12	68.26	18.02	-34.87	30.80	3.71	20.24	-14.39	54.36	-10.48	41.65	-0.29	9	19	41	3	42	27	-2.71	10.15	6394.00	-7.17	-6271.80	
13	68.12	3.25	-11.11	8.58	-5.11	26.27	0.00	24.44	-4.22	8.29	0.00	21	24	69	5	21	51	18.90	27.59	6676.20	31.48	-7074.00	
14	67.50	-1.35	-31.02	19.54	0.22	17.65	-61.60	98.81	-37.81	24.01	-1.20	20	23	47	9	34	22	-2.59	8.57	6336.50	36.73	-6208.90	
15	65.16	19.00	-10.26	0.87	0.85	26.05	-19.09	14.73	-5.64	17.23	0.00	16	28	52	12	37	9	17.54	33.89	6180.10	37.73	-5969.40	
16	66.19	-29.44	-39.17	33.55	13.15	16.94	-204.98	72.26	-28.86	25.19	-0.77	21	23	76	7	26	20	23.86	42.28	5967.10	46.83	-6456.20	
17	32.53	49.49	-28.66	19.13	11.36	24.51	-133.43	100.70	-59.26	74.40	0.00	22	20	37	11	26	28	-0.40	5.82	5214.90	-1.14	-5622.00	
18	67.56	-5.59	-24.84	19.32	1.83	20.62	-54.52	11.39	-11.72	16.80	0.00	32	33	62	22	43	17	24.38	37.68	8190.00	62.39	-7879.30	
19	51.70	22.77	-22.28	15.75	11.41	20.71	-50.39	102.96	-21.42	24.90	-0.96	31	22	41	3	19	20	11.40	26.33	5448.30	-9.62	-5764.60	
20	66.73	-25.39	-24.13	11.27	-4.33	19.07	-76.59	56.04	-31.22	9.97	0.00	20	14	42	8	23	33	2.98	20.82	5268.50	35.30	-5589.20	
21	62.40	38.01	-38.19	18.53	19.06	11.70	-27.56	161.90	-12.94	40.01	-2.90	15	28	36	10	35	14	2.57	8.43	5316.60	38.06	-5522.50	
22	63.23	25.08	-10.88	3.94	12.96	18.68	-88.93	42.60	-26.17	22.72	0.00	30	33	62	8	34	14	16.99	34.67	6519.00	40.86	-6955.10	
23	47.07	12.90	-14.69	6.16	7.74	21.94	-18.62	18.91	-24.54	8.45	-0.48	28	26	39	5	24	20	10.14	17.09	5509.40	6.84	-5806.70	
24	50.25	0.18	-16.74	7.38	10.14	12.84	-139.55	21.02	-17.51	28.46	0.00	35	36	62	11	37	19	25.02	43.36	6098.20	55.69	-6626.40	
25	58.54	26.84	-31.81	16.10	14.58	16.18	-4.42	71.19	-7.58	32.11	-0.40	16	26	45	10	23	16	9.68	27.67	4697.30	19.10	-5068.80	
26	70.63	-3.31	-29.73	18.97	5.73	24.53	-11.04	0.00	-38.73	14.78	-0.84	7	21	41	12	41	36	-19.30	-2.75	6593.70	22.52	-6557.40	
27	34.93	-6.93	-24.29	10.51	9.60	20.39	-85.29	24.09	-24.38	25.03	-0.63	29	28	39	7	29	11	3.21	18.43	4739.80	75.31	-5111.40	
28	47.30	53.19	-22.53	18.07	15.80	19.28	-84.68	82.64	-36.18	53.71	0.00	39	24	54	4	21	24	11.52	26.20	5689.80	-14.53	-6276.70	
29	67.27	44.06	-36.83	16.82	20.93	20.06	-84.22	204.18	-17.26	35.98	-1.41	18	33	64	10	33	23	7.52	11.79	6506.30	35.45	-6770.40	
30	39.40	39.52	-11.37	6.13	9.30	11.40	-4.52	44.30	-8.60	20.64	0.00	36	36	54	12	34	20	6.27	16.80	6939.10	58.70	-7686.40	
31	66.60	53.56	-39.67	20.09	15.88	22.78	-69.73	197.58	-56.36	60.66	-0.26	17	28	32	6	35	24	-8.13	8.93	4665.50	-16.98	-5126.80	
32	69.44	79.23	-19.42	18.99	1.93	23.16	0.00	164.09	-6.71	64.43	0.00	20	19	54	10	19	17	6.52	16.01	5497.80	37.00	-5825.30	
33	69.21	15.29	-18.04	11.75	4.23	29.37	-70.57	37.34	-70.49	18.97	-0.36	15	25	56	7	40	46	-2.05	18.86	7438.30	13.26	-7658.90	
34	34.12	-52.73	-40.40	24.02	7.31	16.13	-157.10	20.15	-37.99	14.02	-1.71	28	34	55	10	28	31	3.10	9.67	6597.50	62.35	-7257.80	
35	45.93	-2.79	-30.75	16.74	8.24	19.90	-121.84	67.07	-43.45	41.69	0.00	20	22	51	5	29	21	12.06	15.52	5624.90	-4.61	-5985.40	
36	42.88	4.07	-19.98	16.32	11.25	20.39	-86.16	48.23	-15.12	3.60	-0.35	27	29	38	8	25	21	7.99	22.47	5271.40	76.10	-5659.30	
37	65.19	-15.89	-22.98	6.10	7.61	14.51	-41.70	8.46	-10.15	17.62	0.00	31	33	54	6	29	25	7.87	15.18	7065.00	59.61	-6781.10	
