1	77.80	39.33	-38.00	19.40	17.66	27.71	-7.78	102.66	-9.28	46.93	-2.91	26	23	55	4	24	28	-1.02	25.72	4893.50	-44.10	-5583.00	
2	69.83	53.91	-30.19	11.65	17.98	19.99	-105.71	168.94	-47.91	62.43	-1.02	40	29	45	5	21	22	-4.52	13.86	4960.50	-5.60	-5609.90	
3	78.02	11.11	-19.36	4.36	9.15	13.88	0.00	49.70	-29.07	25.18	-0.30	34	34	36	8	23	27	2.07	20.54	5005.50	-7.99	-6066.60	
4	69.02	-23.41	-35.61	13.87	10.76	13.39	-23.57	12.51	-31.78	23.00	-2.69	38	30	47	2	11	17	1.28	18.62	4976.50	-16.83	-5590.10	
5	67.42	0.02	-30.16	9.34	14.07	16.39	-87.20	52.22	-56.59	32.45	0.00	23	22	56	2	17	21	22.11	24.07	4602.30	-49.11	-4448.70	
6	71.83	13.99	-33.56	15.18	13.81	25.11	-110.06	120.54	-86.09	37.75	-1.98	21	16	42	8	23	16	8.80	18.33	4042.60	-21.31	-4297.10	
7	72.87	36.28	-31.82	15.93	19.23	20.68	-29.86	143.57	-29.04	29.50	-1.62	25	25	37	6	26	11	3.20	14.81	5253.20	0.96	-5712.30	
8	61.99	24.74	-13.96	7.22	11.07	27.67	-98.30	65.84	-53.74	22.05	-0.24	34	27	46	5	23	25	-0.69	22.46	4972.00	-18.36	-5600.50	
9	99.59	-23.22	-33.24	24.66	10.62	25.20	-306.44	161.51	-87.48	31.71	-3.23	24	13	39	8	21	17	4.10	15.54	3496.30	-26.39	-3929.70	
10	80.46	26.94	-27.66	13.52	15.99	19.71	-94.38	127.35	-89.39	27.82	0.00	35	28	46	5	24	22	-0.69	21.24	4734.40	-15.15	-5398.90	
11	78.00	15.90	-15.38	6.37	8.65	11.76	-130.36	98.09	-19.46	34.01	0.00	37	33	28	9	23	15	9.46	16.16	4887.30	-0.71	-5069.40	
12	80.92	27.95	-18.47	12.28	8.07	22.17	-16.10	54.65	-25.16	23.68	0.00	19	24	52	6	23	15	10.26	22.74	4832.30	7.70	-4943.40	
13	83.96	21.81	-38.89	25.74	10.65	14.53	-201.93	114.96	-61.40	88.85	0.00	31	37	68	7	33	26	9.51	21.67	5455.60	-41.02	-6413.90	
14	57.89	11.29	-26.51	25.09	10.98	18.93	-156.90	97.89	-82.70	33.33	0.00	32	22	49	4	22	18	3.15	21.78	4829.50	-28.21	-5334.40	
15	85.28	17.60	-25.83	14.92	15.35	16.54	-101.92	55.31	-30.33	47.52	0.00	30	35	33	10	23	14	4.79	18.66	4673.60	5.66	-4898.50	
16	60.74	32.96	-19.02	7.56	8.82	22.72	-11.18	84.87	-10.92	16.08	-0.59	33	26	50	6	27	19	3.70	25.47	5533.50	13.59	-6393.20	
17	74.56	-34.13	-32.27	8.06	10.47	14.13	-92.08	7.94	-46.72	25.11	-1.64	34	27	46	2	11	14	1.70	16.45	4914.40	-9.77	-5476.20	
18	67.71	55.13	-19.83	14.98	13.83	15.74	-61.48	108.66	-11.34	55.56	0.00	30	29	52	6	35	22	-4.99	23.87	5438.10	-11.02	-6253.60	
19	62.89	25.53	-10.74	2.43	8.03	21.96	-80.97	102.77	-39.59	13.41	-0.25	32	18	50	1	14	19	17.81	22.21	4737.40	-21.50	-4694.10	
20	62.81	-15.66	-29.83	16.08	6.03	11.34	-44.60	42.38	-14.28	14.65	-1.52	24	22	46	1	17	13	3.92	14.45	4293.80	-15.19	-4669.50	
21	75.37	-23.26	-32.46	14.22	8.63	11.90	-86.31	29.42	-38.15	24.61	-0.52	27	21	50	2	22	13	2.95	10.92	4317.20	-16.97	-4809.20	
22	55.49	41.72	-37.08	11.44	25.82	23.69	-30.85	133.94	-74.46	54.88	-0.37	36	19	69	4	15	26	20.70	17.92	5369.00	0.25	-5457.00	
23	76.98	46.45	-41.99	48.52	19.25	23.62	-95.67	194.85	-59.90	45.80	-1.37	27	23	55	0	23	16	18.00	11.21	4811.70	9.10	-5093.30	
24	79.96	-12.70	-22.60	15.26	3.77	22.03	-121.69	39.21	-41.02	29.64	-0.93	27	23	60	4	29	23	2.10	16.57	4999.90	-28.18	-5641.70	
25	69.27	34.63	-37.10	15.76	19.36	26.43	-60.80	140.17	-33.18	42.87	-0.23	35	33	58	4	14	19	-0.37	12.09	5081.20	-16.30	-5781.40	
26	75.85	4.95	-32.10	19.86	13.14	15.13	-103.54	110.22	-27.62	26.82	-0.25	29	29	47	10	17	18	-1.48	21.00	5289.30	-20.96	-5886.90	
27	75.16	35.69	-29.22	10.71	13.81	21.21	-54.38	63.94	-35.62	66.08	-0.82	30	19	47	8	30	23	-0.74	27.73	4924.40	-21.17	-5565.30	
28	53.15	19.77	-26.30	15.06	10.77	22.62	-184.37	97.83	-77.36	63.21	-1.58	23	24	46	7	20	24	1.66	17.71	4735.80	-10.39	-5281.60	
29	73.65	18.03	-23.90	7.32	16.16	22.90	-74.13	16.86	-47.24	41.15	-0.85	30	33	33	6	15	11	1.62	15.51	3933.80	-26.79	-4609.30	
30	61.85	21.57	-16.15	3.71	4.48	35.47	-17.65	7.94	-75.54	23.23	0.00	35	36	56	10	40	22	10.57	5.28	6272.60	30.16	-6989.30	
31	72.87	27.20	-22.59	8.48	6.71	46.46	-83.79	8.97	-41.23	45.27	-1.00	31	25	54	9	26	26	-5.57	13.43	5254.30	-15.64	-6165.00	
32	72.42	9.02	-29.99	10.01	19.76	21.06	-85.07	22.34	-39.87	34.90	-0.89	33	27	38	8	22	7	1.97	12.89	4796.00	-17.84	-5248.80	
33	70.40	15.80	-19.84	10.80	11.35	28.96	-156.57	145.20	-106.99	13.15	-0.61	29	19	45	4	25	18	6.20	19.42	3738.70	-27.60	-4157.70	
34	75.58	36.88	-28.56	12.76	7.74	22.02	-63.28	127.03	-8.82	62.80	0.00	25	26	36	8	36	11	7.85	14.40	5113.30	13.41	-5573.80	
35	75.26	7.36	-17.63	11.09	13.37	14.39	-98.17	16.85	-34.65	22.41	0.00	25	30	47	5	20	19	-1.78	18.52	5102.90	2.78	-5547.50	
36	83.98	-1.33	-15.00	10.91	10.88	18.23	-45.01	0.00	-11.93	0.00	0.00	32	38	45	11	19	13	17.65	23.05	5487.90	38.08	-5853.60	
37	103.46	33.47	-24.02	12.67	15.36	25.67	-90.75	126.00	-68.62	35.41	-0.98	30	22	62	4	28	31	25.75	35.14	5419.90	-14.00	-5694.90	
38	61.72	64.36	-33.70	22.40	16.24	18.55	-74.85	157.09	-29.50	76.45	0.00	23	11	56	2	16	23	1.41	15.33	4315.20	-34.08	-4582.70	
39	70.81	51.50	-27.43	18.96	16.56	25.28	-101.40	131.10	-26.70	54.31	-0.45	27	30	52	4	18	16	-4.25	7.83	4694.70	-25.38	-5386.10	
40	84.41	50.44	-38.97	30.52	13.88	25.09	-58.33	109.86	-43.79	75.34	-1.37	28	30	52	6	25	11	0.08	5.78	4490.40	-18.16	-5243.60	
41	94.08	39.84	-29.40	18.04	13.78	22.28	-113.76	173.60	-89.71	47.38	-0.75	29	31	50	1	14	14	9.08	18.04	4309.00	8.57	-4514.00	
42	80.03	17.88	-21.25	16.15	10.84	11.64	-52.60	61.67	-35.17	35.46	-1.84	27	37	31	5	21	17	-0.07	18.72	4743.90	-15.23	-5576.80	
43	71.51	7.25	-29.26	12.72	11.55	9.27	-59.24	124.51	-5.43	36.55	0.00	29	35	43	10	12	6	0.02	13.35	4728.00	7.06	-5300.80	
44	29.98	13.41	-24.37	10.89	7.65	20.44	-66.44	66.79	-39.05	45.39	-0.28	18	15	43	2	8	22	9.15	14.61	4374.00	30.11	-4228.70	
45	82.59	32.20	-33.15	17.28	16.60	18.32	-52.84	119.56	-29.05	56.81	-0.26	33	34	58	4	14	7	10.64	20.87	5234.50	0.57	-5444.70	
46	103.56	30.79	-22.54	29.07	9.46	22.14	-205.92	190.60	-78.77	31.79	0.00	26	17	35	3	25	10	3.33	14.89	3237.00	-46.27	-3710.30	
47	78.57	70.14	-23.85	17.97	10.40	36.58	-26.84	102.68	-25.17	54.00	-0.90	32	28	55	1	18	22	3.00	10.90	4822.10	-32.05	-5235.40	
48	75.45	-27.77	-21.76	10.02	2.09	12.60	-11.85	10.45	-8.42	4.32	-2.55	29	29	50	6	27	12	8.46	15.12	4547.70	-12.56	-5247.70	
49	77.88	-1.53	-31.12	24.55	8.81	14.63	-128.49	62.93	-65.45	42.31	-1.88	27	37	41	14	23	15	2.00	13.76	4646.00	-19.54	-5191.60	
50	92.75	10.69	-28.35	6.81	8.01	11.93	-79.38	92.64	-17.75	43.76	-0.59	27	26	59	9	23	16	12.50	13.80	4380.30	-23.72	-4864.70	
51	63.45	-8.54	-28.85	13.01	11.68	15.55	-67.31	32.28	-25.45	26.16	0.00	20	15	44	8	20	14	0.07	9.49	4312.10	-1.96	-4437.30	
52	67.09	-14.00	-25.85	11.24	9.09	27.01	-168.60	47.89	-27.74	27.17	0.00	17	23	51	5	30	28	3.27	17.26	4178.20	-36.39	-5029.20	
