1	36.77	27.21	-26.70	13.88	19.59	19.23	-131.18	37.29	-33.98	45.45	0.00	21	26	41	9	39	19	13.43	22.15	6159.70	87.71	-6152.60	
2	54.22	44.77	-29.80	10.22	19.11	13.44	-104.36	107.88	-50.70	63.25	-0.40	30	29	49	6	27	20	20.30	30.08	5212.00	65.10	-5724.10	
3	47.68	0.16	-35.91	21.84	1.73	21.54	-95.74	62.48	-33.23	63.94	-0.98	23	21	55	2	16	27	18.54	28.07	4733.60	-14.85	-5074.50	
4	38.49	36.93	-38.22	39.70	19.03	14.84	-83.90	92.39	-29.67	30.44	-1.52	28	27	45	4	26	10	13.14	26.83	5443.20	69.54	-5047.40	
5	53.54	85.96	-26.52	14.45	23.54	11.67	-109.80	236.49	-45.98	70.86	-0.33	35	21	47	6	15	10	11.05	26.88	5266.00	39.44	-5373.40	
6	37.91	40.87	-32.83	24.41	21.91	16.59	-80.20	100.59	-51.87	35.37	0.00	19	26	37	12	32	12	22.10	29.89	5826.90	103.56	-5866.90	
7	53.69	54.94	-25.82	9.95	15.75	21.28	-106.99	104.49	-34.93	69.49	-1.04	30	30	51	3	17	19	13.31	33.75	4987.20	49.76	-5676.90	
8	39.70	63.93	-21.63	15.57	7.69	18.96	-3.40	121.05	-16.16	54.38	0.00	37	17	66	2	16	24	7.55	42.89	5742.60	64.86	-6252.10	
9	41.71	21.32	-26.89	12.22	14.21	13.16	-151.99	54.44	-44.84	54.92	-1.00	35	30	30	6	25	14	5.11	21.61	5049.60	21.14	-5026.00	
10	56.50	56.49	-26.40	22.36	18.55	25.36	-173.74	123.91	-56.38	64.12	-0.93	34	25	44	6	19	20	-1.70	15.78	5662.70	51.30	-5741.20	
11	53.87	10.28	-16.62	8.93	6.22	14.91	-48.34	46.01	-19.72	19.79	0.00	26	30	50	7	23	21	32.32	41.28	5257.10	74.00	-5555.30	
12	41.31	38.10	-30.60	15.54	15.67	20.05	-89.25	107.38	-14.02	46.37	-0.66	26	16	45	2	12	25	9.25	18.51	4949.60	58.67	-5198.60	
13	63.38	12.81	-24.90	7.94	11.32	10.68	-17.49	86.24	-6.23	24.72	-1.30	21	19	36	9	12	16	8.89	15.28	4550.10	32.08	-4499.50	
14	54.40	-14.49	-30.58	15.22	12.04	12.39	-109.83	80.03	-39.95	9.38	0.00	32	19	57	8	15	20	14.55	27.17	5684.40	56.54	-5789.20	
15	37.86	34.33	-29.29	12.14	22.41	14.85	-125.27	134.42	-50.23	37.57	-0.65	28	26	40	4	30	17	1.22	13.53	4546.80	17.83	-4963.00	
16	45.51	62.25	-25.10	12.23	14.41	23.94	-113.58	241.36	-44.60	43.80	0.00	29	29	32	3	15	6	7.40	21.58	4227.40	40.83	-4328.30	
17	49.13	34.85	-15.20	6.01	4.74	20.40	-15.90	28.42	-16.16	51.25	0.00	32	27	46	3	24	17	5.13	12.54	5016.50	19.87	-5472.60	
18	28.28	49.74	-27.19	12.01	19.14	23.77	-97.38	170.73	-42.71	43.75	-0.58	28	11	47	1	9	19	10.46	33.72	5031.80	83.77	-5126.80	
19	56.48	31.78	-24.91	6.18	11.89	20.81	-88.10	91.36	-17.10	48.24	-1.08	29	20	55	3	15	17	14.92	33.64	4254.40	6.67	-4671.10	
20	48.48	42.99	-29.58	12.43	12.52	16.30	-185.91	197.60	-51.67	64.89	-0.54	34	13	48	1	13	21	3.13	13.12	4302.60	18.40	-4433.20	
21	61.37	17.03	-27.28	19.49	5.67	11.21	-14.88	89.60	-10.92	28.39	-0.66	18	25	40	6	28	15	21.22	20.80	5291.60	78.20	-5356.50	
22	53.74	47.34	-14.23	6.04	10.04	15.07	-125.93	85.48	-4.89	72.81	0.00	35	22	52	3	19	13	9.50	28.29	5516.20	63.04	-5566.70	
23	41.59	42.96	-19.45	19.40	17.57	15.70	-13.45	38.70	-6.18	27.16	-0.23	27	12	59	4	11	26	11.66	33.78	5377.30	69.92	-5714.30	
24	55.05	10.64	-24.54	11.55	15.16	15.98	-90.47	79.30	-32.28	14.29	0.00	19	25	33	8	10	13	8.72	8.67	4754.80	44.06	-4834.70	
25	60.91	17.49	-28.20	17.04	2.88	23.93	-85.69	54.71	-68.29	53.64	-0.25	38	20	61	4	20	17	16.40	34.97	4870.00	58.21	-5513.60	
26	22.11	35.49	-28.28	11.08	12.69	17.33	-87.06	122.34	-57.99	60.40	0.00	30	18	58	3	15	13	5.05	20.78	4491.60	17.73	-5194.90	
27	59.06	68.69	-25.30	12.85	17.59	16.34	-72.90	193.64	-41.94	43.69	-0.99	25	21	42	2	17	15	25.72	32.30	4153.20	52.31	-4356.90	
28	67.39	-26.62	-28.59	18.58	12.05	14.88	-127.25	3.13	-32.09	9.57	-0.75	25	23	50	4	15	17	10.10	24.75	5205.60	69.79	-5541.80	
29	58.87	80.09	-30.25	17.14	16.33	13.60	-123.43	291.58	-30.68	66.70	-1.13	33	28	46	6	20	5	12.59	17.09	4890.20	21.46	-4964.10	
30	56.76	52.20	-28.31	15.15	12.60	17.27	-153.54	124.50	-22.50	91.51	-1.56	40	27	53	1	24	17	18.42	29.70	5774.30	58.33	-5923.90	
