1	83.21	30.99	-29.75	21.01	2.59	41.40	-59.75	88.88	-12.16	41.40	0.00	25	33	47	10	38	35	4.59	33.52	7363.70	0.05	-7241.10	
2	74.33	14.64	-34.08	22.16	1.03	28.47	-92.40	119.25	-83.18	44.09	-0.70	30	35	42	9	38	39	4.38	5.66	7849.60	88.58	-8352.00	
3	77.71	22.92	-26.71	13.15	5.23	25.22	-211.20	207.89	-49.12	48.04	-0.55	33	37	52	8	34	31	23.59	27.04	8158.90	74.36	-8463.70	
4	46.64	-36.05	-35.31	28.21	1.14	15.56	-137.50	34.35	-49.45	18.87	0.00	38	27	82	6	26	37	26.68	41.42	9369.80	141.71	-9968.90	
5	59.86	20.77	-12.84	3.83	8.83	21.39	-44.29	53.40	-23.25	8.61	0.00	21	24	65	4	21	32	-0.09	17.71	7130.00	28.89	-7573.30	
6	58.51	-33.14	-21.39	15.19	6.38	15.62	-217.20	8.54	-30.45	16.17	-2.58	28	22	71	2	30	22	1.83	14.35	7718.50	17.02	-7959.00	
7	69.50	-4.93	-24.99	10.94	11.73	20.04	-140.11	83.27	-40.57	17.40	-2.09	32	30	60	9	21	24	9.95	31.51	7439.50	89.83	-7753.20	
8	75.34	68.20	-23.61	8.65	18.91	16.56	-127.19	167.24	-65.11	67.18	0.00	32	34	53	6	26	34	16.10	35.92	7390.40	13.28	-8079.20	
9	74.22	-6.96	-21.80	9.40	16.82	24.79	-304.11	69.58	-67.97	36.73	0.00	23	27	69	11	36	23	9.03	21.28	8312.60	85.85	-8877.20	
10	40.14	-45.22	-44.09	29.91	-17.40	16.29	-74.47	115.83	-61.70	28.46	-0.99	43	23	67	9	33	46	7.14	23.60	8698.10	43.29	-9109.60	
11	76.33	51.30	-29.09	7.00	13.09	18.32	-63.79	169.58	-23.99	68.81	-1.66	19	22	47	6	19	13	0.20	11.45	6006.00	17.24	-6253.60	
12	41.79	49.66	-33.37	40.88	3.73	26.00	-10.19	41.80	-33.46	64.79	0.00	37	31	63	3	31	43	-11.99	14.65	7509.00	16.60	-7809.30	
13	67.28	68.91	-24.38	12.60	14.03	22.10	-137.18	230.81	-55.84	55.24	0.00	31	29	62	9	24	29	13.82	16.67	7430.30	107.98	-7878.60	
14	66.27	-5.40	-23.91	12.65	-0.72	26.02	0.00	11.58	0.00	9.04	-1.04	25	26	53	9	35	46	-12.48	3.98	7480.80	28.85	-7738.90	
15	59.76	4.36	-35.87	33.80	-2.27	15.18	-104.02	122.01	-22.64	38.35	-1.18	19	18	51	8	51	46	-10.67	10.11	6857.80	-14.98	-7986.40	
16	82.69	32.71	-20.39	24.03	9.61	17.69	-50.93	38.32	-43.53	37.27	0.00	34	36	32	6	32	13	9.96	28.33	5616.10	43.38	-6194.80	
17	59.24	-23.03	-32.66	18.55	0.58	15.99	-89.22	32.47	-39.51	28.47	-1.25	29	32	66	2	18	30	-0.74	16.62	6761.40	30.25	-7305.60	
18	35.65	55.19	-26.11	18.78	6.94	23.78	-68.13	180.52	-56.07	54.79	-1.00	43	33	83	11	39	43	13.88	19.92	9582.60	69.08	-10123.80	
19	68.12	-4.32	-37.32	24.26	-7.33	22.12	-68.61	119.34	-50.08	32.41	0.00	19	21	63	6	31	35	17.48	5.05	7155.70	83.03	-7697.00	
20	76.48	0.92	-22.25	13.20	9.86	16.70	-71.16	9.38	-22.60	20.23	0.00	32	47	93	10	35	28	12.30	31.88	9697.10	94.19	-10009.00	
21	32.89	-3.00	-31.29	11.86	-0.89	22.75	-53.56	69.74	-6.76	43.78	0.00	28	16	60	2	29	37	14.50	30.29	7427.70	87.00	-8142.50	
22	75.90	54.24	-28.07	9.98	17.81	18.25	-59.26	92.02	-59.17	60.94	-0.37	35	31	59	11	42	40	12.95	36.68	7941.90	-12.17	-8521.30	
23	49.25	1.75	-33.25	18.50	3.23	16.65	-45.20	101.84	-11.27	24.35	0.00	38	30	56	5	39	27	7.31	17.74	8665.50	107.38	-9268.30	
24	75.85	-25.30	-40.49	23.70	-6.30	16.12	-10.97	51.82	-38.89	37.68	-1.20	23	23	47	5	33	32	3.43	26.58	6810.90	-2.46	-7037.60	
25	72.18	-43.59	-25.68	14.92	-11.95	19.32	-59.01	15.60	-33.88	4.29	-0.92	18	36	37	13	45	31	-12.96	4.48	6272.00	-72.08	-6683.90	
26	76.03	23.88	-40.88	31.96	5.25	21.36	-81.98	191.31	-28.12	39.26	-1.45	27	36	76	7	22	19	9.35	11.66	7900.30	73.03	-8264.00	
27	69.00	12.02	-27.66	15.87	12.37	17.64	-152.21	94.47	-58.50	48.64	-0.69	35	25	61	12	45	32	26.76	29.68	8240.00	122.52	-8985.90	
28	77.38	54.96	-32.38	13.41	7.45	16.63	-43.96	133.45	-34.40	92.92	-0.77	24	34	60	3	30	27	7.82	0.79	7745.70	38.47	-7966.70	
29	72.12	32.24	-31.62	17.09	14.75	18.07	-80.44	141.43	-25.10	40.90	-0.84	19	36	59	9	24	16	8.82	22.51	6798.90	48.80	-7283.50	
30	73.09	-54.65	-42.19	35.99	9.39	12.07	-244.85	12.56	-75.21	18.41	-2.55	26	24	60	9	23	12	9.70	12.67	6941.70	97.00	-7475.70	
31	65.50	30.52	-22.86	16.77	13.30	14.13	-89.39	87.27	-59.40	36.24	-1.30	39	26	69	8	25	51	-9.15	23.74	8415.10	5.01	-9031.00	
32	47.71	0.86	-27.91	26.22	-0.53	15.53	-37.68	66.41	-26.77	27.68	0.00	18	27	53	6	46	42	-12.03	15.96	7968.00	27.84	-8451.40	
33	80.28	20.24	-22.45	10.84	12.02	10.03	-16.08	44.86	-11.11	25.39	-0.69	20	37	64	10	35	34	7.38	23.47	7186.90	-2.67	-7026.50	
34	35.48	-20.28	-29.93	18.51	-4.25	16.95	-64.51	59.82	-27.22	35.14	-0.21	15	31	55	2	41	51	13.35	21.89	8120.30	71.51	-8845.40	
35	36.85	28.39	-26.70	16.36	7.92	20.48	-76.74	157.20	-32.06	24.40	0.00	29	24	64	5	16	28	20.74	32.95	7815.40	43.23	-8199.20	
